Video Link,Title,Description,Content Provider,Language
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4626_16970?e=1|*|||,Choosing the Correct Algebra Equation For a Given Statement (PSSA Grade 7),"PSSA~ 7th-Grade Math - Algebra. The PSSA (Pennsylvania System of School Assessment) is given annually in PA in some grades in K-12. However, the example contained in this video appears on many standardized state-mandated tests. This is from the TeacherTube website and gives an Algebra question to solve ...Show More ",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4626_16971?e=2|*|||,Determine the Change in Area of Triangle When Length of Base and Height is Doubled (PSSA Grade 7),"PSSA~ 7th-Grade Math. The instructor says that you are almost guaranteed to find this geometry problem on the state test. The PSSA (Pennsylvania System of School Assessment) is given annually in PA in some grades in K-12. However, the example contained in this video appears on many standardized state-mandated ...Show More ",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4626_16972?e=3|*|||,Use the Bar Graph to Determine Population (PSSA~ Math 7th-Grade),"PSSA~ Math 7th-Grade -- Bar Graph Question. The instructor uses a computer software program to demonstrate how to solve a word problem over bar graphs. The PSSA (Pennsylvania System of School Assessment) is given annually in PA in some grades in K-12. However, the example like this is contained in this ...Show More ",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4655_16424?e=4|*|||,The Language of Mathematics: Prime Numbers and Prime Factorization,The instructor uses a chalkboard outside to explain and model what prime numbers are and to demonstrate how to find the prime factorization of a composite number. Several examples are modeled.,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4655_17020?e=5|*|||,"The Language of Mathematics, Introduction",This video is the introductory video to the series: The Language of Mathematics. The instructor in this video says that math is a language--math uses numbers instead of letters. He states that there are two things you can f\do to improve your math skills: (1) reduce the use of a calculator and (2) educate ...Show More ,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4655_17021?e=6|*|||,The Language of Mathematics (2): Instructions,"In this brief video, the teacher lays out the Language of Mathematics lesson and his video format for his video series. The format is as follows: lesson, exercises, solutions, supplemental video. The instructor encourages the learner to work one problem at a time and then check solution. .",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4655_17022?e=7|*|||,The Real Number Set - Part 1,This Language of Mathematics video the instructor goes 'back to basics' using the 'real number set'. He uses a chalkboard to model what real numbers are and how they are organized. Straightforward and easy-to-understand.,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4655_17023?e=8|*|||,The Real Number Set - Part 2,In this Language of Mathematics video the instructor continues his demonstration of the real number system and how it is broken down. He starts off by speaking of the number zero and the impact of the breakthrough of the 'discovery' of this number.,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4655_17024?e=9|*|||,The Language of Mathematics (5): Zero and Infinity,The instructor continues with a discussion of zero and infinity. The instructor demonstrates outside chalk on a wall.,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4655_17027?e=10|*|||,Multiplying and Dividing Whole Numbers,"The instructor uses a chalkboard to demonstrate multiplying and dividing multi-digit whole numbers. Because the instructor is outside in a parking garage, demonstrating with chalk on a concrete wall, the traffic sounds are distracting. In spite of that, the instruction is good.",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4655_17028?e=11|*|||,The Language of Mathematics (10): Finding Prime Factors,"The instructor continues in his series by discussing prime numbers and rational and irrational numbers. How many numbers are there between 1 and 20. This instructor says there are only nine numbers between 1 and 20. Watch this video and find out why. He assumes his audience is a high school audience, ...Show More ",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4656_17034?e=12|*|||,The Language of Mathematics (16): Right Triangles Part 2,"The instructor continues with his exploration of right triangles by using an image, music, and a chalkboard for demonstration.",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4657_16422?e=13|*|||,The Language of Mathematics: Slope and Midpoint of a Line,The instructor demonstrates by writing on a purple wall while outside. The concept taught is finding the slope of a line as well as the midpoint using the formulas for slope and midpoint of a line.,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4657_16423?e=14|*|||,Finding Distance of a Line on the Coordinate Plane using the Pythagorean Theorem,This instructor teaches outside with huge pieces of chalk to demonstrate how to find the distance of a line on the coordinate plane by using the Pythagorean Theorem.,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4671_17095?e=15|*|||,Coordinate Geometry Proof (Part 1),The instructor uses a chalkboard to model the Cartesian coordinate system. Discussed is the midpoint of two points and how to find it using the formula for midpoint. This video is part of The Language of Mathematics series - Part 32.,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4671_17102?e=16|*|||,Exponents and Radicals (Part 1 of 2),"This video is #40 in The Language of Mathematics Series. [NOTE: In this segment, the instructor, while writing information on the concrete wall, uses rap music which contains the 'N' word. I started not to include it, but this instructor explains math so well, I didn't not want to leave it out. It it ...Show More ",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4672_17105?e=17|*|||,Language of Mathematics II (43): Exponents and Radicals (2 of 3),"Continuing from Parts 40, 41, and 42, the instructor discusses the 'language' of exponents and radicals. The instructor is outside using a concrete wall.",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4672_17107?e=18|*|||,"Adding, Subtracting Exponents and Radicals",In this Language of Mathematics video the instructor uses a chalkboard to demonstrate the rules for addition and subtraction with exponents and radicals. He uses real world examples to prove his points.,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4708_17378?e=19|*|||,Input - Output (Function) Tables,This is TeacherTube video that explains in a straightforward way how input/output tables work.,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4708_17379?e=0|*|||,Using a Function Machine to Create a Math Rule,"The video appears dark because the instructor has a projector on in a darkened room. However, the information is demonstrated fairly well. The teacher shows how to use the function machine to find the unknown rule to a set of number pairs by investigating the pattern.",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4709_17406?e=1|*|||,Line Integral - Green's Theorem,This is a short introduction to Green's Theorem which concerns turning a closed loop integral into a double integral given certain conditions.,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4773_18514?e=2|*|||,Factoring Trinomials Using an Area Model,"In this video, the instructor begins with a simple review of factoring out a common term. He then presents a rule regarding factoring trinomials and expresses the rule using a visual representation. Then, he demonstrates how to use the area model to factor common terms out of the trinomial. He does base ...Show More ",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4774_11775?e=3|*|||,Synthetic Division,This video shows how one can use synthetic division to divide a polynomial by a linear expression. It also shows how synthetic division can be used to evaluate polynomials. Instructor uses white board and colored markers for easier viewing. For high school students.,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4774_15938?e=4|*|||,Algebra 2 -- Long Division (Part I) With Polynomials,The instructor uses a white board to show how to divide ploynomials. The video is slightly blurry but understandable. For high school algebra students.,WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4774_15939?e=5|*|||,Algebra 2 -- Long Division (Part II) with Polynomials,"In this video, the instructor starts with a review of basic division before moving to division with polynomials. The instructor uses a white board to demonstrate.",WatchKnowLearn,English
http://ndl.iitkgp.ac.in/se_document/watch_know_learn/watchknowlearn/4775_18196?e=6|*|||,Watch Video on Multiplying Polynomials,"In this brief lesson, the instructor explains how to multiply a binomial by a trinomial. He shows the steps necessary to correctly complete the multiplication using a white board.",WatchKnowLearn,English
